Tahun,Provinsi,Kelompok Ikan,Hasil Tangkapan / Catch (Ton),Nilai (Rp. Juta),Effort (kapal),CPUE (Ton/Trip),C_MSY,E_MSY,TP_C,TP_E,Status
2023,KALIMANTAN SELATAN,TENGGIRI,10140.36,497944,58105,0.1745178556062301,45836.05364986922,323124.1115375772,22.12310875944909,17.98225447290484,Underfishing
2023,KALIMANTAN SELATAN,TONGKOL,3749.22,108740,58105,0.06452491179760778,140680.4809856748,369573.9649557874,2.665060549787127,15.72215727018303,Underfishing
2023,KALIMANTAN TENGAH,MARLIN,2.97,83,43111,6.889193013384056e-05,5145.194892289755,308283.3112478088,0.0577237609492819,13.98421465810255,Underfishing
2023,KALIMANTAN TENGAH,TENGGIRI,3191.01,132777,43111,0.07401846396511332,45836.05364986922,323124.1115375772,6.961790437665885,13.34193223614836,Underfishing
2023,KALIMANTAN TENGAH,TONGKOL,2142.47,74087,43111,0.04969659715617823,140680.4809856748,369573.9649557874,1.522933377103084,11.6650533013486,Underfishing
2023,KALIMANTAN TENGAH,TUNA,0.0,0,43111,0.0,103635.2116050751,292761.4244455092,0.0,14.72564224663558,Underfishing
2023,KALIMANTAN TIMUR,CAKALANG,1518.76,44615,95327,0.01593210737776286,119279.7606260097,287853.9638280055,1.273275526400432,33.11644513499159,Underfishing
2023,KALIMANTAN TIMUR,MARLIN,0.14,2,95327,1.468629034796018e-06,5145.194892289755,308283.3112478088,0.002720985364612615,30.92188143891216,Underfishing
2023,KALIMANTAN TIMUR,TENGGIRI,4490.18,203105,95327,0.04710291942471703,45836.05364986922,323124.1115375772,9.79617493752718,29.50166719109542,Underfishing
2023,KALIMANTAN TIMUR,TONGKOL,10356.52,277369,95327,0.1086420426531833,140680.4809856748,369573.9649557874,7.361732009613034,25.79375417080694,Underfishing
2023,KALIMANTAN TIMUR,TUNA,2572.41,116406,95327,0.0269851143957116,103635.2116050751,292761.4244455092,2.482177592112937,32.56132537971816,Underfishing
2023,KALIMANTAN UTARA,CAKALANG,1030.86,16991,13037,0.07907187236327375,119279.7606260097,287853.9638280055,0.8642371468468678,4.529032647884496,Underfishing
2023,KALIMANTAN UTARA,TENGGIRI,965.74,50457,13037,0.07407685817289254,45836.05364986922,323124.1115375772,2.106944038806351,4.034672602413912,Underfishing
2023,KALIMANTAN UTARA,TONGKOL,250.97,4055,13037,0.01925059446191608,140680.4809856748,369573.9649557874,0.1783971722598501,3.527575326243458,Underfishing
2023,KALIMANTAN UTARA,TUNA,156.08,3605,13037,0.01197207946613485,103635.2116050751,292761.4244455092,0.1506051829129055,4.45311400731572,Underfishing
2023,KEP. BANGKA BELITUNG,MARLIN,0.03,1,24592,1.219908913467794e-06,5145.194892289755,308283.3112478088,0.0005830682924169888,7.977077935377467,Underfishing
2023,KEP. BANGKA BELITUNG,TENGGIRI,13304.62,843475,24592,0.5410141509433962,45836.05364986922,323124.1115375772,29.02653902456536,7.610697908917921,Underfishing
2023,KEP. BANGKA BELITUNG,TONGKOL,8218.71,207806,24592,0.3342025862068965,140680.4809856748,369573.9649557874,5.842111103413766,6.654148379456862,Underfishing
2023,KEPULAUAN RIAU,MARLIN,681.75,7312,39044,0.01746106956254482,5145.194892289755,308283.3112478088,13.25022694517607,12.66497360559848,Underfishing
2023,KEPULAUAN RIAU,TENGGIRI,11206.91,659999,39044,0.2870328347505379,45836.05364986922,323124.1115375772,24.4499888354415,12.08328274055755,Underfishing
2023,KEPULAUAN RIAU,TONGKOL,37849.34,760978,39044,0.9694022128880236,140680.4809856748,369573.9649557874,26.90447156194619,10.56459699607652,Underfishing
2023,LAMPUNG,CAKALANG,10.41,393,16434,0.000633442862358525,119279.7606260097,287853.9638280055,0.008727381699431441,5.709144936360651,Underfishing
2023,LAMPUNG,MARLIN,1642.6,82037,16434,0.09995132043324814,5145.194892289755,308283.3112478088,31.92493257080486,5.330810783587887,Underfishing
2023,LAMPUNG,TENGGIRI,4711.95,207478,16434,0.2867196056955093,45836.05364986922,323124.1115375772,10.28000803907219,5.085971431162862,Underfishing
2023,LAMPUNG,TONGKOL,8906.38,212379,16434,0.541948399659243,140680.4809856748,369573.9649557874,6.330928027539881,4.446741804976988,Underfishing
2023,LAMPUNG,TUNA,66.53,3348,16434,0.004048314470001217,103635.2116050751,292761.4244455092,0.06419632764733216,5.613444473132358,Underfishing
2023,MALUKU,CAKALANG,38500.53,1007098,64005,0.6015237872041247,119279.7606260097,287853.9638280055,32.27750441310386,22.23523315393474,Underfishing
2023,MALUKU,MARLIN,444.97,6720,64005,0.0069521131161628,5145.194892289755,308283.3112478088,8.648263269226252,20.76174663524052,Underfishing
2023,MALUKU,TENGGIRI,13254.44,808114,64005,0.207084446527615,45836.05364986922,323124.1115375772,28.91706188592835,19.80817825554211,Underfishing
2023,MALUKU,TONGKOL,55968.75,1111507,64005,0.8744434028591517,140680.4809856748,369573.9649557874,39.78430384077176,17.31859007104491,Underfishing
2023,MALUKU,TUNA,61441.62,2139930,64005,0.9599503163815327,103635.2116050751,292761.4244455092,59.28643271761425,21.86251147029552,Uncertain
2023,MALUKU UTARA,CAKALANG,22348.74,480191,64005,0.3491717834544176,119279.7606260097,287853.9638280055,18.73640580992809,22.23523315393474,Underfishing
2023,MALUKU UTARA,MARLIN,0.04,1,64005,6.249511756893992e-07,5145.194892289755,308283.3112478088,0.0007774243898893185,20.76174663524052,Underfishing
2023,MALUKU UTARA,TENGGIRI,5950.13,135414,64005,0.09296351847511913,45836.05364986922,323124.1115375772,12.98133134552036,19.80817825554211,Underfishing
2023,MALUKU UTARA,TONGKOL,21147.18,428765,64005,0.3303988750878837,140680.4809856748,369573.9649557874,15.03206404458723,17.31859007104491,Underfishing
2023,MALUKU UTARA,TUNA,44916.95,914667,64005,0.701772517772049,103635.2116050751,292761.4244455092,43.34139845361244,21.86251147029552,Underfishing
2023,NUSA TENGGARA BARAT,CAKALANG,11949.35,248199,37170,0.3214783427495292,119279.7606260097,287853.9638280055,10.01791916523545,12.91279769286391,Underfishing
2023,NUSA TENGGARA BARAT,MARLIN,107.69,3207,37170,0.002897228948076406,5145.194892289755,308283.3112478088,2.093020813679518,12.05709120274807,Underfishing
2023,NUSA TENGGARA BARAT,TENGGIRI,7342.56,296409,37170,0.1975399515738499,45836.05364986922,323124.1115375772,16.01918013293221,11.5033198306148,Underfishing
2023,NUSA TENGGARA BARAT,TONGKOL,27843.8,438239,37170,0.7490933548560667,140680.4809856748,369573.9649557874,19.79222689950518,10.05752664542988,Underfishing
2023,NUSA TENGGARA BARAT,TUNA,9280.92,296317,37170,0.2496884584342212,103635.2116050751,292761.4244455092,8.955373232957733,12.69634483791711,Underfishing
2023,NUSA TENGGARA TIMUR,CAKALANG,8173.37,169303,28762,0.2841725192962937,119279.7606260097,287853.9638280055,6.852268949152925,9.99187213457497,Underfishing
2023,NUSA TENGGARA TIMUR,TENGGIRI,1779.32,56532,28762,0.06186356998817884,45836.05364986922,323124.1115375772,3.881922326018302,8.901223701053075,Underfishing
2023,NUSA TENGGARA TIMUR,TONGKOL,8022.44,173457,28762,0.2789249704471177,140680.4809856748,369573.9649557874,5.70259636858713,7.782474613286365,Underfishing
2023,NUSA TENGGARA TIMUR,TUNA,3671.61,139862,28762,0.127654891871219,103635.2116050751,292761.4244455092,3.54282096126892,9.824381765622055,Underfishing
2023,PAPUA,CAKALANG,20839.21,552615,13686,1.522666228262458,119279.7606260097,287853.9638280055,17.47086839429478,4.754494194902755,Underfishing
2023,PAPUA,MARLIN,529.4,18934,13686,0.03868186467923426,5145.194892289755,308283.3112478088,10.28921180018513,4.439422927113534,Underfishing
2023,PAPUA,TENGGIRI,5921.16,312579,13686,0.4326435773783428,45836.05364986922,323124.1115375772,12.91812782407129,4.235524218504012,Underfishing
2023,PAPUA,TONGKOL,26508.88,661325,13686,1.936934093233962,140680.4809856748,369573.9649557874,18.8433248267749,3.703182934338265,Underfishing
2023,PAPUA,TUNA,30315.68,1066011,13686,2.215086950168055,103635.2116050751,292761.4244455092,29.25229710103224,4.674796218771416,Underfishing
2023,PAPUA BARAT,CAKALANG,7877.63,182322,11637,0.6769468075964595,119279.7606260097,287853.9638280055,6.604330825830172,4.042674919339716,Underfishing
2023,PAPUA BARAT,TENGGIRI,13140.14,693825,11637,1.129169029818682,45836.05364986922,323124.1115375772,28.66769486826773,3.601402552296594,Underfishing
2023,PAPUA BARAT,TONGKOL,31556.41,1407176,11637,2.711730686603076,140680.4809856748,369573.9649557874,22.43126393860803,3.148760763327078,Underfishing
2023,PAPUA BARAT,TUNA,15940.92,692842,11637,1.369847898943026,103635.2116050751,292761.4244455092,15.38176045873907,3.974908928674775,Underfishing
2023,RIAU,MARLIN,40.45,809,30314,0.001334366959160784,5145.194892289755,308283.3112478088,0.7861704142755733,9.833162838851358,Underfishing
2023,RIAU,TENGGIRI,1323.08,50935,30314,0.04364584020584548,45836.05364986922,323124.1115375772,2.886548676521533,9.381534499468845,Underfishing
2023,RIAU,TONGKOL,299.74,10181,30314,0.009887840601702185,140680.4809856748,369573.9649557874,0.2130643838433577,8.202417614462236,Underfishing
2023,SULAWESI BARAT,CAKALANG,7082.66,189890,11436,0.6193301853795034,119279.7606260097,287853.9638280055,5.937855645273303,3.972847845455787,Underfishing
2023,SULAWESI BARAT,MARLIN,1163.6,34908,11436,0.1017488632388947,5145.194892289755,308283.3112478088,22.61527550188027,3.709574791353966,Underfishing
2023,SULAWESI BARAT,TENGGIRI,1213.85,43089,11436,0.1061428821266177,45836.05364986922,323124.1115375772,2.648242820536675,3.539197352244036,Underfishing
2023,SULAWESI BARAT,TONGKOL,16964.33,359444,11436,1.483414655473942,140680.4809856748,369573.9649557874,12.05876599307863,3.094373815365512,Underfishing
2023,SULAWESI BARAT,TUNA,5352.1,198901,11436,0.4680045470444212,103635.2116050751,292761.4244455092,5.164364425090733,3.906252342384182,Underfishing
2023,SULAWESI SELATAN,CAKALANG,21603.31,576410,67459,0.3202435553447279,119279.7606260097,287853.9638280055,18.11146324122423,23.43514714993022,Underfishing
2023,SULAWESI SELATAN,MARLIN,235.0,7347,67459,0.00348359744437362,5145.194892289755,308283.3112478088,4.567368290599746,21.88214461786876,Underfishing
2023,SULAWESI SELATAN,TENGGIRI,7270.84,287189,67459,0.1077816154997851,45836.05364986922,323124.1115375772,15.86270941983843,20.87711736490298,Underfishing
2023,SULAWESI SELATAN,TONGKOL,50291.47,1234294,67459,0.7455116441097556,140680.4809856748,369573.9649557874,35.74871911699042,18.25317971412575,Underfishing
2023,SULAWESI SELATAN,TUNA,16415.75,612920,67459,0.2433441053084096,103635.2116050751,292761.4244455092,15.83993485009309,23.04231171431396,Underfishing
2023,SULAWESI TENGAH,CAKALANG,65235.76,1391249,47014,1.387581571446803,119279.7606260097,287853.9638280055,54.69139077545645,16.33258732128877,Uncertain
2023,SULAWESI TENGAH,MARLIN,884.68,24815,47014,0.01881737354830476,5145.194892289755,308283.3112478088,17.19429523118205,15.25025789093349,Underfishing
2023,SULAWESI TENGAH,TENGGIRI,9672.66,320552,47014,0.2057399923427064,45836.05364986922,323124.1115375772,21.10273295752545,14.549827240154,Underfishing
2023,SULAWESI TENGAH,TONGKOL,74941.12,1589439,47014,1.594017101288978,140680.4809856748,369573.9649557874,53.27044624451568,12.72113418639334,Uncertain
2023,SULAWESI TENGAH,TUNA,18177.16,721166,47014,0.3866329178542562,103635.2116050751,292761.4244455092,17.53955988363115,16.0588096908753,Underfishing
2023,SULAWESI TENGGARA,CAKALANG,17344.13,358949,53792,0.3224295434265319,119279.7606260097,287853.9638280055,14.54071496201343,18.68725352420057,Underfishing
2023,SULAWESI TENGGARA,MARLIN,581.64,14463,53792,0.01081276026174896,5145.194892289755,308283.3112478088,11.30452805338058,17.44888485279053,Underfishing
2023,SULAWESI TENGGARA,TENGGIRI,7371.12,250601,53792,0.1370300416418798,45836.05364986922,323124.1115375772,16.08148916201696,16.64747323993627,Underfishing
2023,SULAWESI TENGGARA,TONGKOL,27759.11,463489,53792,0.5160453227245687,140680.4809856748,369573.9649557874,19.73202665039697,14.55513783456992,Underfishing
2023,SULAWESI TENGGARA,TUNA,13890.99,318272,53792,0.2582352394408091,103635.2116050751,292761.4244455092,13.4037358392577,18.37400542160982,Underfishing
2023,SULAWESI UTARA,CAKALANG,54122.43,1140698,32706,1.654816547422491,119279.7606260097,287853.9638280055,45.37436168210943,11.36201133556112,Underfishing
2023,SULAWESI UTARA,MARLIN,4283.92,188590,32706,0.130982694306855,5145.194892289755,308283.3112478088,83.26059730836623,10.60907250140108,Growth Overfishing
2023,SULAWESI UTARA,TENGGIRI,2443.45,66525,32706,0.07470953341894453,45836.05364986922,323124.1115375772,5.330847237995088,10.12180732795501,Underfishing
2023,SULAWESI UTARA,TONGKOL,26256.84,543733,32706,0.8028141625389836,140680.4809856748,369573.9649557874,18.66416706570237,8.849649353387937,Underfishing
2023,SULAWESI UTARA,TUNA,38978.41,1566377,32706,1.191781630281906,103635.2116050751,292761.4244455092,37.61116458037048,11.17155378716483,Underfishing
2023,SUMATERA BARAT,CAKALANG,14434.1,420411,22850,0.6316892778993436,119279.7606260097,287853.9638280055,12.1010470881617,7.938052926605871,Underfishing
2023,SUMATERA BARAT,MARLIN,1641.02,47314,22850,0.07181706783369803,5145.194892289755,308283.3112478088,31.89422430740423,7.41201328982495,Underfishing
2023,SUMATERA BARAT,TENGGIRI,6307.02,336528,22850,0.2760183807439825,45836.05364986922,323124.1115375772,13.75995422332349,7.071586175129087,Underfishing
2023,SUMATERA BARAT,TONGKOL,27184.28,664479,22850,1.189684026258206,140680.4809856748,369573.9649557874,19.32341985862852,6.182794830456624,Underfishing
2023,SUMATERA BARAT,TUNA,5250.97,210150,22850,0.229801750547046,103635.2116050751,292761.4244455092,5.066781761405558,7.804990033532578,Underfishing
2023,SUMATERA SELATAN,TENGGIRI,5137.15,268478,36617,0.1402941256793293,45836.05364986922,323124.1115375772,11.20766207152447,11.33217816081846,Underfishing
2023,SUMATERA UTARA,CAKALANG,15911.01,349069,57569,0.2763815595198805,119279.7606260097,287853.9638280055,13.33923703107307,19.99937719613888,Underfishing
2023,SUMATERA UTARA,MARLIN,3201.99,84317,57569,0.05562003856242075,5145.194892289755,308283.3112478088,62.23262805454246,18.67405659001893,Uncertain
2023,SUMATERA UTARA,TENGGIRI,9944.89,562400,57569,0.1727473119213465,45836.05364986922,323124.1115375772,21.69665407054164,17.81637393943135,Underfishing
2023,SUMATERA UTARA,TONGKOL,22333.07,630305,57569,0.3879356945578349,140680.4809856748,369573.9649557874,15.87503102315532,15.57712540895218,Underfishing
2023,SUMATERA UTARA,TUNA,5009.91,157020,57569,0.08702444023693306,103635.2116050751,292761.4244455092,4.834177421368493,19.66413440877186,Underfishing
2024,ACEH,TONGKOL,78615.08,1737729,26851,2.927826896577409,140680.4809856748,369573.9649557874,55.8820096783755,7.265392734905506,Uncertain
2024,ACEH,TUNA,24308.36,958391,26851,0.9053055752113516,103635.2116050751,292761.4244455092,23.45569582337747,9.171631833277164,Underfishing
2024,ACEH,TENGGIRI,12389.79,667150,26851,0.4614275073554058,45836.05364986922,323124.1115375772,27.03066475714223,8.309810082642937,Underfishing
2024,ACEH,CAKALANG,53843.62,1176188,26851,2.005274291460281,119279.7606260097,287853.9638280055,45.14061708156972,9.327993835111346,Underfishing
2024,ACEH,MARLIN,3178.68,106450,26851,0.118382183158914,5145.194892289755,308283.3112478088,61.77958399133446,8.709845463680074,Uncertain
2024,BALI,TONGKOL,33419.28,568240,23142,1.444096448016593,140680.4809856748,369573.9649557874,23.75544906148211,6.261804725007755,Underfishing
2024,BALI,TUNA,17218.51,795531,23142,0.7440372482931465,103635.2116050751,292761.4244455092,16.61453644309131,7.904729949934832,Underfishing
2024,BALI,TENGGIRI,1305.02,73235,23142,0.05639184167314839,45836.05364986922,323124.1115375772,2.84714737871794,7.16195392843927,Underfishing
2024,BALI,CAKALANG,10681.47,270576,23142,0.4615620948924034,119279.7606260097,287853.9638280055,8.954972699426122,8.039493252845212,Underfishing
2024,BALI,MARLIN,1344.74,42121,23142,0.05810820153832858,5145.194892289755,308283.3112478088,26.13584185149405,7.506731358999081,Underfishing
2024,BANTEN,TONGKOL,3678.39,86676,13275,0.2770915254237288,140680.4809856748,369573.9649557874,2.614712413710444,3.591973801939242,Underfishing
2024,BANTEN,TUNA,637.22,21029,13275,0.0480015065913371,103635.2116050751,292761.4244455092,0.6148682384402976,4.534408870684681,Underfishing
2024,BANTEN,TENGGIRI,2267.25,91909,13275,0.1707909604519774,45836.05364986922,323124.1115375772,4.946433690210303,4.108328510933856,Underfishing
2024,BANTEN,CAKALANG,1619.95,29159,13275,0.122030131826742,119279.7606260097,287853.9638280055,1.35810970067185,4.611713461737109,Underfishing
2024,BANTEN,MARLIN,31.51,932,13275,0.002373634651600753,5145.194892289755,308283.3112478088,0.6124160631353106,4.306104000981453,Underfishing
2024,BENGKULU,TONGKOL,6888.17,140175,9070,0.7594454244762955,140680.4809856748,369573.9649557874,4.896322469000804,2.454177204036831,Underfishing
2024,BENGKULU,TUNA,1619.92,40498,9070,0.1786019845644984,103635.2116050751,292761.4244455092,1.563098077295451,3.098085759480984,Underfishing
2024,BENGKULU,TENGGIRI,2556.57,89478,9070,0.2818710033076075,45836.05364986922,323124.1115375772,5.577639862997444,2.806970967545769,Underfishing
2024,BENGKULU,CAKALANG,1588.62,37284,9070,0.1751510474090408,119279.7606260097,287853.9638280055,1.331843719053869,3.15090328421511,Underfishing
2024,BENGKULU,MARLIN,981.84,29455,9070,0.1082513781697905,5145.194892289755,308283.3112478088,19.08265907422321,2.942098929484126,Underfishing
2024,DAERAH ISTIMEWA YOGYAKARTA,TONGKOL,2035.69,26240,1281,1.589141295862607,140680.4809856748,369573.9649557874,1.44703087858172,0.3466153250684874,Underfishing
2024,DAERAH ISTIMEWA YOGYAKARTA,TUNA,214.94,5375,1281,0.1677907884465261,103635.2116050751,292761.4244455092,0.2074005510975135,0.4375576469564653,Underfishing
2024,DAERAH ISTIMEWA YOGYAKARTA,TENGGIRI,42.79,1701,1281,0.03340359094457455,45836.05364986922,323124.1115375772,0.09335445919245731,0.3964420958573462,Underfishing
2024,DAERAH ISTIMEWA YOGYAKARTA,CAKALANG,927.05,18529,1281,0.7236924277907885,119279.7606260097,287853.9638280055,0.7772064557596462,0.4450173216184736,Underfishing
2024,DKI JAKARTA,TONGKOL,20151.83,599762,7936,2.539293094758065,140680.4809856748,369573.9649557874,14.32453874112928,2.147337408074563,Underfishing
2024,DKI JAKARTA,TUNA,20513.88,206624,7936,2.584914314516129,103635.2116050751,292761.4244455092,19.79431477225393,2.710739645781818,Underfishing
2024,DKI JAKARTA,TENGGIRI,6710.21,512354,7936,0.8455405745967742,45836.05364986922,323124.1115375772,14.63958928763307,2.456022226950741,Underfishing
2024,DKI JAKARTA,CAKALANG,29172.94,269273,7936,3.676025705645161,119279.7606260097,287853.9638280055,24.457577586418,2.756953524093838,Underfishing
2024,DKI JAKARTA,MARLIN,1013.45,12131,7936,0.127702872983871,5145.194892289755,308283.3112478088,19.69701869833325,2.574255469061304,Underfishing
2024,GORONTALO,TONGKOL,27873.48,456722,14954,1.863948107529758,140680.4809856748,369573.9649557874,19.8133243536737,4.046280695608243,Underfishing
2024,GORONTALO,TUNA,19695.27,781873,14954,1.317056974722482,103635.2116050751,292761.4244455092,19.00441914959675,5.107913389997644,Underfishing
2024,GORONTALO,TENGGIRI,1891.88,73229,14954,0.1265133074762606,45836.05364986922,323124.1115375772,4.127493205352329,4.627943092467412,Underfishing
2024,GORONTALO,CAKALANG,6224.58,113032,14954,0.41624849538585,119279.7606260097,287853.9638280055,5.218471237141879,5.194995337613313,Underfishing
2024,GORONTALO,MARLIN,17.19,441,14954,0.001149525210645981,5145.194892289755,308283.3112478088,0.3340981315549346,4.850732898732704,Underfishing
2024,JAMBI,TUNA,4.06,10,11491,0.0003533199895570446,103635.2116050751,292761.4244455092,0.003917587407908742,3.925038970473647,Underfishing
2024,JAMBI,TENGGIRI,809.63,25281,11491,0.0704577495431207,45836.05364986922,323124.1115375772,1.766360616872849,3.556218675641502,Underfishing
2024,JAWA BARAT,TONGKOL,30700.41,551140,33634,0.9127790331212463,140680.4809856748,369573.9649557874,21.82279288846486,9.100749292235367,Underfishing
2024,JAWA BARAT,TUNA,932.65,23575,33634,0.02772938098352857,103635.2116050751,292761.4244455092,0.8999354423611053,11.48853543929255,Underfishing
2024,JAWA BARAT,TENGGIRI,27538.93,1313859,33634,0.8187824820122496,45836.05364986922,323124.1115375772,60.08137221053841,10.40900347546134,Uncertain
2024,JAWA BARAT,CAKALANG,1830.57,31810,33634,0.05442617589344116,119279.7606260097,287853.9638280055,1.534686178436908,11.68439702991081,Underfishing
2024,JAWA BARAT,MARLIN,183.98,5010,33634,0.005470060058274365,5145.194892289755,308283.3112478088,3.57576348129592,10.91009431028325,Underfishing
2024,JAWA TENGAH,TONGKOL,19170.94,299398,52910,0.3623311283311283,140680.4809856748,369573.9649557874,13.62729204910249,14.31648465993261,Underfishing
2024,JAWA TENGAH,TUNA,6452.59,159166,52910,0.121954072954073,103635.2116050751,292761.4244455092,6.226252544925583,18.07273622206602,Underfishing
2024,JAWA TENGAH,TENGGIRI,4060.9,179195,52910,0.07675108675108676,45836.05364986922,323124.1115375772,8.859619615205654,16.37451310836236,Underfishing
2024,JAWA TENGAH,CAKALANG,16753.83,281934,52910,0.3166477036477037,119279.7606260097,287853.9638280055,14.04582798630024,18.38084815521736,Underfishing
2024,JAWA TENGAH,MARLIN,105.48,3275,52910,0.001993573993573994,5145.194892289755,308283.3112478088,2.050068116138133,17.16278438357278,Underfishing
2024,JAWA TIMUR,TONGKOL,62859.48,954196,63510,0.9897572035899859,140680.4809856748,369573.9649557874,44.68244603627766,17.18465206487091,Underfishing
2024,JAWA TIMUR,TUNA,7940.53,184716,63510,0.1250280270823492,103635.2116050751,292761.4244455092,7.662000083773793,21.69343181749033,Underfishing
2024,JAWA TIMUR,TENGGIRI,4758.8,259530,63510,0.07492993229412691,45836.05364986922,323124.1115375772,10.38222015436003,19.65498634496491,Underfishing
2024,JAWA TIMUR,CAKALANG,21348.78,408262,63510,0.3361483230987246,119279.7606260097,287853.9638280055,17.89807414766455,22.06327095705641,Underfishing
2024,JAWA TIMUR,MARLIN,566.14,12576,63510,0.008914186742245315,5145.194892289755,308283.3112478088,11.00327610229847,20.60118004537341,Underfishing
2024,KALIMANTAN BARAT,TONGKOL,8904.91,224218,33325,0.2672141035258815,140680.4809856748,369573.9649557874,6.32988310646078,9.017139506563106,Underfishing
2024,KALIMANTAN BARAT,TUNA,0.01,0,33325,3.000750187546887e-07,103635.2116050751,292761.4244455092,9.649230068740741e-06,11.38298874693537,Underfishing
2024,KALIMANTAN BARAT,TENGGIRI,10348.56,463420,33325,0.3105344336084021,45836.05364986922,323124.1115375772,22.57733634542407,10.31337458582831,Underfishing
2024,KALIMANTAN BARAT,CAKALANG,38.21,853,33325,0.001146586646661665,119279.7606260097,287853.9638280055,0.03203393417245681,11.57705093125342,Underfishing
2024,KALIMANTAN SELATAN,TONGKOL,8778.96,294975,39416,0.2227257966308098,140680.4809856748,369573.9649557874,6.240353984071139,10.66525343708001,Underfishing
2024,KALIMANTAN SELATAN,TENGGIRI,11518.64,558645,39416,0.2922325959001421,45836.05364986922,323124.1115375772,25.13008665184871,12.19840878244587,Underfishing
2024,KALIMANTAN SELATAN,CAKALANG,1338.47,39698,39416,0.03395752993708139,119279.7606260097,287853.9638280055,1.122126665056484,13.69305444880075,Underfishing
2024,KALIMANTAN TENGAH,TONGKOL,1828.12,61892,44284,0.04128172703459489,140680.4809856748,369573.9649557874,1.299483757228661,11.9824457887064,Underfishing
2024,KALIMANTAN TENGAH,TENGGIRI,7163.4,259611,44284,0.1617604552434288,45836.05364986922,323124.1115375772,15.62830878661483,13.70495064242523,Underfishing
2024,KALIMANTAN TIMUR,TONGKOL,9697.68,258593,63510,0.1526953235710912,140680.4809856748,369573.9649557874,6.893408333589288,17.18465206487091,Underfishing
2024,KALIMANTAN TIMUR,TUNA,1796.37,76674,63510,0.02828483703353802,103635.2116050751,292761.4244455092,1.733358741858381,21.69343181749033,Underfishing
2024,KALIMANTAN TIMUR,TENGGIRI,3925.1,184368,63510,0.06180286569044245,45836.05364986922,323124.1115375772,8.563346290635995,19.65498634496491,Underfishing
2024,KALIMANTAN TIMUR,CAKALANG,2739.87,83757,63510,0.04314076523382145,119279.7606260097,287853.9638280055,2.297011651952086,22.06327095705641,Underfishing
2024,KALIMANTAN TIMUR,MARLIN,0.56,12,63510,8.817509053692332e-06,5145.194892289755,308283.3112478088,0.01088394145845046,20.60118004537341,Underfishing
2024,KALIMANTAN UTARA,TONGKOL,27.04,453,14833,0.00182296231375986,140680.4809856748,369573.9649557874,0.01922086121013009,4.013540294099042,Underfishing
2024,KALIMANTAN UTARA,TUNA,151.74,3789,14833,0.01022989280657992,103635.2116050751,292761.4244455092,0.146417417063072,5.066582808200819,Underfishing
2024,KALIMANTAN UTARA,TENGGIRI,867.28,36724,14833,0.05846962853097822,45836.05364986922,323124.1115375772,1.89213497004988,4.590496180992986,Underfishing
2024,KALIMANTAN UTARA,CAKALANG,164.14,3880,14833,0.01106586664868873,119279.7606260097,287853.9638280055,0.1376092634144742,5.152960133931943,Underfishing
2024,KEPULAUAN BANGKA BELITUNG,TONGKOL,9001.41,204201,22964,0.3919791848110085,140680.4809856748,369573.9649557874,6.398478265735099,6.213641159151244,Underfishing
2024,KEPULAUAN BANGKA BELITUNG,TENGGIRI,17149.8,868252,22964,0.7468124020205539,45836.05364986922,323124.1115375772,37.41552475482132,7.106866736352925,Underfishing
2024,KEPULAUAN RIAU,TONGKOL,20628.01,447061,46324,0.4452985493480701,140680.4809856748,369573.9649557874,14.6630220876914,12.53443272324169,Underfishing
2024,KEPULAUAN RIAU,TUNA,0.08,1,46324,1.726966583196615e-06,103635.2116050751,292761.4244455092,7.719384054992593e-05,15.82312290211655,Underfishing
2024,KEPULAUAN RIAU,TENGGIRI,10549.62,582872,46324,0.2277355150677834,45836.05364986922,323124.1115375772,23.01598667412787,14.33628700116761,Underfishing
2024,KEPULAUAN RIAU,CAKALANG,3.89,56,46324,8.397375010793542e-05,119279.7606260097,287853.9638280055,0.003261240615829808,16.0928824407917,Underfishing
2024,KEPULAUAN RIAU,MARLIN,0.36,9,46324,7.771349624384767e-06,5145.194892289755,308283.3112478088,0.006996819509003866,15.02643779596722,Underfishing
2024,LAMPUNG,TONGKOL,9454.99,194131,15331,0.6167236318570217,140680.4809856748,369573.9649557874,6.720896839244374,4.148290045765012,Underfishing
2024,LAMPUNG,TUNA,103.66,4549,15331,0.006761463700997978,103635.2116050751,292761.4244455092,0.1000239188925665,5.236687186174526,Underfishing
2024,LAMPUNG,TENGGIRI,4983.71,215416,15331,0.3250740330050225,45836.05364986922,323124.1115375772,10.87290375840247,4.744616527391861,Underfishing
2024,LAMPUNG,CAKALANG,145.47,4462,15331,0.009488617833148522,119279.7606260097,287853.9638280055,0.1219569851888849,5.325964525942871,Underfishing
2024,LAMPUNG,MARLIN,1893.18,94758,15331,0.1234870523775357,5145.194892289755,308283.3112478088,36.7951076612665,4.973023008591085,Underfishing
2024,MALUKU,TONGKOL,44156.18,1115741,71201,0.620162357270263,140680.4809856748,369573.9649557874,31.38756683984919,19.2656969244351,Underfishing
2024,MALUKU,TUNA,24627.65,718007,71201,0.3458891026811421,103635.2116050751,292761.4244455092,23.7637860902423,24.32048557450998,Underfishing
2024,MALUKU,TENGGIRI,14592.08,628262,71201,0.2049420654204295,45836.05364986922,323124.1115375772,31.83537594982642,22.03518631314512,Underfishing
